'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection33,12,1401,0,8,3.5
intersection35,12,1401,0,14,24.64
intersection40,12,1401,0,8,5.06
intersection44,12,1401,0,7,19.57
intersection97,12,1401,0,3,29.83
intersection109,12,1401,0,14,11.11
intersection133,13,1512,0,0,0.0
intersection141,13,1512,0,0,0.0
intersection33,13,1518,0,22,31.39
intersection35,13,1518,0,10,6.8
intersection40,13,1518,0,14,21.29
intersection44,13,1518,0,7,24.79
intersection97,13,1518,0,2,8.25
intersection109,13,1518,0,3,20.83
intersection133,14,1628,0,0,0.0
intersection141,14,1628,0,0,0.0
intersection33,14,1634,0,11,5.14
intersection35,14,1634,0,12,27.54
intersection40,14,1634,0,11,7.45
intersection44,14,1634,0,8,17.19
intersection97,14,1634,0,0,0.0
intersection109,14,1634,0,8,7.19
intersection133,15,1744,0,0,0.0
intersection141,15,1744,0,0,0.0
intersection33,15,1751,0,14,11.82
intersection35,15,1751,0,13,27.81
intersection40,15,1751,0,7,0.0
intersection44,15,1751,0,6,15.5
intersection97,15,1751,0,3,46.5
intersection109,15,1751,0,10,24.15
intersection133,16,1860,0,0,0.0
intersection141,16,1860,0,0,0.0
intersection33,16,1867,0,12,23.83
intersection35,16,1867,0,13,31.54
intersection40,16,1867,0,15,32.3
intersection44,16,1867,0,11,1.86
intersection97,16,1867,0,1,0.0
intersection109,16,1867,0,5,13.4
intersection133,17,1976,0,0,0.0
intersection141,17,1976,0,0,0.0
intersection97,17,1983,0,1,0.0
intersection33,17,1984,0,22,24.84
intersection35,17,1984,0,10,25.0
intersection40,17,1984,0,6,2.0
intersection44,17,1984,0,7,23.0
intersection109,17,1984,0,4,26.38
intersection133,18,2092,0,0,0.0
intersection141,18,2092,0,0,0.0
intersection97,18,2100,0,1,0.0
intersection33,18,2100,0,10,0.0
intersection35,18,2100,0,12,20.92
intersection40,18,2100,0,15,24.63
intersection44,18,2100,0,9,2.61
intersection109,18,2100,0,15,49.97
intersection141,19,2208,0,0,0.0
intersection133,19,2208,0,0,0.0
intersection97,19,2216,0,2,6.25
intersection33,19,2217,0,24,41.08
intersection35,19,2217,0,9,24.44
intersection40,19,2217,0,3,0.0
intersection44,19,2217,0,9,15.39
intersection109,19,2217,0,6,3.83
intersection141,20,2324,0,0,0.0
intersection133,20,2325,0,0,0.0
intersection97,20,2333,0,0,0.0
intersection33,20,2333,0,14,4.64
intersection35,20,2333,0,11,33.0
intersection40,20,2333,0,17,24.88
intersection44,20,2333,0,5,7.4
intersection109,20,2333,0,12,28.21
intersection141,21,2440,0,0,0.0
intersection133,21,2441,0,0,0.0
intersection97,21,2449,0,0,0.0
intersection33,21,2450,0,20,31.73
intersection35,21,2450,0,9,42.28
intersection40,21,2450,0,8,7.0
intersection44,21,2450,0,3,3.83
intersection109,21,2450,0,1,0.0
intersection141,22,2556,0,0,0.0
intersection133,22,2557,0,0,0.0
intersection97,22,2566,0,0,0.0
intersection33,22,2566,0,11,8.36
intersection35,22,2566,0,7,25.43
intersection40,22,2566,0,10,30.4
intersection44,22,2566,0,6,2.58
intersection109,22,2566,0,14,18.29
intersection141,23,2672,0,0,0.0
intersection133,23,2673,0,0,0.0
intersection97,23,2682,0,3,97.67
intersection33,23,2683,0,16,9.94
intersection35,23,2683,0,8,1.13
intersection40,23,2683,0,16,9.94
intersection44,23,2683,0,2,0.0
intersection109,23,2683,0,8,17.81
intersection141,24,2788,0,1,0.0
intersection133,24,2789,0,0,0.0
intersection97,24,2799,0,0,0.0
intersection33,24,2799,0,25,14.2
intersection35,24,2799,0,8,7.25
intersection40,24,2799,0,9,18.67
intersection44,24,2799,0,12,9.33
intersection109,24,2799,0,13,36.85
intersection133,25,2905,0,0,0.0
intersection141,25,2905,0,0,0.0
intersection97,25,2915,0,0,0.0
intersection33,25,2916,0,17,10.44
intersection35,25,2916,0,10,27.05
intersection40,25,2916,0,15,22.53
intersection44,25,2916,0,3,0.0
intersection109,25,2916,0,12,22.13
intersection133,26,3021,0,0,0.0
intersection141,26,3021,0,0,0.0
intersection97,26,3032,0,0,0.0
intersection33,26,3032,0,19,20.11
intersection35,26,3032,0,10,8.4
intersection40,26,3032,0,8,8.88
intersection44,26,3032,0,9,11.78
intersection109,26,3032,0,7,21.43
intersection133,27,3137,0,0,0.0
intersection141,27,3137,0,0,0.0
intersection97,27,3148,0,2,10.75
intersection33,27,3149,0,14,20.21
intersection35,27,3149,0,14,24.25
intersection40,27,3149,0,10,5.95
intersection44,27,3149,0,9,9.5
intersection109,27,3149,0,11,0.09
intersection133,28,3253,0,0,0.0
intersection141,28,3253,0,0,0.0
intersection97,28,3265,0,0,0.0
intersection33,28,3265,0,9,9.5
intersection35,28,3265,0,16,38.22
intersection40,28,3265,0,14,18.39
intersection44,28,3265,0,7,1.57
intersection109,28,3265,0,11,13.82
intersection133,29,3369,0,0,0.0
intersection141,29,3369,0,0,0.0
intersection97,29,3381,0,1,29.0
intersection33,29,3382,0,12,3.58
intersection35,29,3382,0,11,24.27
intersection40,29,3382,0,7,5.71
intersection44,29,3382,0,8,19.88
intersection109,29,3382,0,15,6.13
intersection141,30,3485,0,0,0.0
intersection133,30,3485,0,0,0.0
intersection97,30,3498,0,0,0.0
intersection33,30,3498,0,17,15.38
intersection35,30,3498,0,15,20.53
intersection40,30,3498,0,9,16.0
intersection44,30,3498,0,2,5.0
intersection109,30,3498,0,11,19.82
