'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection141,15,1744,0,0,0.0
intersection33,15,1751,0,15,4.47
intersection35,15,1751,0,7,43.36
intersection40,15,1751,0,24,25.35
intersection44,15,1751,0,9,5.61
intersection97,15,1751,0,0,0.0
intersection109,15,1751,0,16,33.31
intersection133,16,1860,0,0,0.0
intersection141,16,1860,0,0,0.0
intersection33,16,1867,0,19,25.55
intersection35,16,1867,0,14,25.93
intersection40,16,1867,0,13,6.31
intersection44,16,1867,0,7,3.86
intersection97,16,1867,0,2,51.75
intersection109,16,1867,0,6,0.33
intersection133,17,1976,0,0,0.0
intersection141,17,1976,0,0,0.0
intersection33,17,1984,0,18,14.14
intersection35,17,1984,0,10,30.75
intersection40,17,1984,0,19,30.26
intersection44,17,1984,0,5,2.2
intersection97,17,1984,0,3,11.83
intersection109,17,1984,0,16,38.84
intersection141,18,2092,0,0,0.0
intersection133,18,2092,0,0,0.0
intersection33,18,2100,0,12,17.08
intersection35,18,2100,0,16,18.03
intersection40,18,2100,0,14,6.07
intersection44,18,2100,0,7,2.21
intersection97,18,2100,0,1,0.0
intersection109,18,2100,0,11,4.77
intersection141,19,2208,0,0,0.0
intersection133,19,2208,0,0,0.0
intersection33,19,2217,0,26,19.88
intersection35,19,2217,0,19,27.95
intersection40,19,2217,0,25,23.86
intersection44,19,2217,0,9,1.11
intersection97,19,2217,0,2,42.75
intersection109,19,2217,0,10,22.9
intersection141,20,2324,0,0,0.0
intersection133,20,2324,0,0,0.0
intersection33,20,2333,0,25,8.58
intersection35,20,2333,0,10,11.25
intersection40,20,2333,0,10,0.7
intersection44,20,2333,0,10,37.45
intersection97,20,2333,0,0,0.0
intersection109,20,2333,0,10,6.9
intersection141,21,2440,0,0,0.0
intersection133,21,2441,0,0,0.0
intersection33,21,2450,0,18,3.33
intersection35,21,2450,0,13,25.77
intersection40,21,2450,0,15,19.8
intersection44,21,2450,0,9,3.94
intersection97,21,2450,0,3,28.67
intersection109,21,2450,0,19,26.24
intersection141,22,2556,0,0,0.0
intersection133,22,2557,0,0,0.0
intersection33,22,2566,0,22,26.45
intersection35,22,2566,0,14,29.11
intersection40,22,2566,0,10,1.2
intersection44,22,2566,0,7,19.07
intersection97,22,2566,0,1,7.5
intersection109,22,2566,0,2,6.0
intersection141,23,2672,0,0,0.0
intersection133,23,2673,0,0,0.0
intersection33,23,2683,0,15,3.0
intersection35,23,2683,0,18,35.14
intersection40,23,2683,0,15,34.07
intersection44,23,2683,0,9,11.56
intersection97,23,2683,0,2,75.5
intersection109,23,2683,0,19,40.24
intersection141,24,2788,0,0,0.0
intersection133,24,2789,0,0,0.0
intersection33,24,2799,0,15,34.0
intersection35,24,2799,0,10,35.4
intersection40,24,2799,0,9,3.06
intersection44,24,2799,0,7,0.0
intersection97,24,2799,0,0,0.0
intersection109,24,2799,0,2,0.0
intersection141,25,2904,0,0,0.0
intersection133,25,2905,0,0,0.0
intersection33,25,2916,0,24,14.1
intersection35,25,2916,0,16,24.31
intersection40,25,2916,0,15,26.9
intersection44,25,2916,0,5,0.7
intersection97,25,2916,0,3,9.17
intersection109,25,2916,0,17,34.12
intersection141,26,3020,0,0,0.0
intersection133,26,3021,0,0,0.0
intersection33,26,3032,0,27,14.3
intersection35,26,3032,0,9,30.72
intersection40,26,3032,0,16,12.22
intersection44,26,3032,0,8,1.56
intersection97,26,3032,0,1,12.0
intersection109,26,3032,0,13,13.54
intersection141,27,3136,0,0,0.0
intersection133,27,3137,0,0,0.0
intersection33,27,3149,0,21,0.43
intersection35,27,3149,0,12,21.08
intersection40,27,3149,0,9,14.78
intersection44,27,3149,0,5,17.8
intersection97,27,3149,0,2,45.5
intersection109,27,3149,0,12,16.83
intersection141,28,3252,0,0,0.0
intersection133,28,3253,0,0,0.0
intersection33,28,3265,0,19,9.45
intersection35,28,3265,0,15,61.17
intersection40,28,3265,0,21,19.31
intersection44,28,3265,0,8,5.13
intersection97,28,3265,0,1,0.0
intersection109,28,3265,0,11,24.77
intersection141,29,3368,0,0,0.0
intersection133,29,3369,0,0,0.0
intersection33,29,3382,0,24,14.02
intersection35,29,3382,0,8,11.94
intersection40,29,3382,0,11,4.55
intersection44,29,3382,0,10,3.1
intersection97,29,3382,0,0,0.0
intersection109,29,3382,0,12,15.38
intersection141,30,3484,0,0,0.0
intersection133,30,3485,0,0,0.0
intersection33,30,3498,0,17,17.71
intersection35,30,3498,0,17,38.29
intersection40,30,3498,0,16,35.38
intersection44,30,3498,0,4,3.63
intersection97,30,3498,0,2,37.0
intersection109,30,3498,0,17,16.35
intersection141,31,3600,0,0,0.0
