'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection35,11,1285,0,17,37.44
intersection40,11,1285,0,5,17.2
intersection44,11,1285,0,13,5.42
intersection97,11,1285,0,0,0.0
intersection109,11,1285,0,9,12.0
intersection133,12,1396,0,0,0.0
intersection141,12,1396,0,0,0.0
intersection33,12,1401,0,12,9.75
intersection35,12,1401,0,13,14.08
intersection40,12,1401,0,14,24.54
intersection44,12,1401,0,7,23.29
intersection97,12,1401,0,1,7.0
intersection109,12,1401,0,6,17.42
intersection133,13,1512,0,0,0.0
intersection141,13,1512,0,0,0.0
intersection33,13,1518,0,15,12.17
intersection35,13,1518,0,14,6.57
intersection40,13,1518,0,16,18.09
intersection44,13,1518,0,4,1.5
intersection97,13,1518,0,0,0.0
intersection109,13,1518,0,12,1.71
intersection133,14,1628,0,0,0.0
intersection141,14,1628,0,0,0.0
intersection33,14,1634,0,9,15.39
intersection35,14,1634,0,10,42.75
intersection40,14,1634,0,10,28.9
intersection44,14,1634,0,5,6.9
intersection97,14,1634,0,1,27.5
intersection109,14,1634,0,14,4.46
intersection141,15,1744,0,0,0.0
intersection133,15,1744,0,0,0.0
intersection33,15,1751,0,15,15.47
intersection35,15,1751,0,12,41.46
intersection40,15,1751,0,9,0.89
intersection44,15,1751,0,6,3.08
intersection97,15,1751,0,2,77.5
intersection109,15,1751,0,8,17.25
intersection141,16,1860,0,0,0.0
intersection133,16,1860,0,0,0.0
intersection33,16,1867,0,16,20.91
intersection35,16,1867,0,17,20.41
intersection40,16,1867,0,12,23.17
intersection44,16,1867,0,7,6.5
intersection97,16,1867,0,0,0.0
intersection109,16,1867,0,4,21.25
intersection141,17,1976,0,0,0.0
intersection133,17,1976,0,0,0.0
intersection33,17,1984,0,9,12.39
intersection35,17,1984,0,13,8.23
intersection40,17,1984,0,8,1.19
intersection44,17,1984,0,7,4.64
intersection97,17,1984,0,4,31.25
intersection109,17,1984,0,2,7.0
intersection141,18,2092,0,0,0.0
intersection133,18,2092,0,0,0.0
intersection33,18,2100,0,25,32.94
intersection35,18,2100,0,17,21.74
intersection40,18,2100,0,20,21.55
intersection44,18,2100,0,3,3.33
intersection97,18,2100,0,0,0.0
intersection109,18,2100,0,10,8.9
intersection141,19,2208,0,0,0.0
intersection133,19,2209,0,0,0.0
intersection33,19,2217,0,23,5.43
intersection35,19,2217,0,11,46.86
intersection40,19,2217,0,9,2.83
intersection44,19,2217,0,8,21.31
intersection97,19,2217,0,5,23.5
intersection109,19,2217,0,9,45.39
intersection141,20,2324,0,1,21.5
intersection133,20,2325,0,0,0.0
intersection33,20,2333,0,16,23.78
intersection35,20,2333,0,11,17.73
intersection40,20,2333,0,13,16.5
intersection44,20,2333,0,5,5.6
intersection97,20,2333,0,0,0.0
intersection109,20,2333,0,6,6.25
intersection141,21,2440,0,0,0.0
intersection133,21,2441,0,0,0.0
intersection33,21,2450,0,8,8.25
intersection35,21,2450,0,13,35.96
intersection40,21,2450,0,13,10.5
intersection44,21,2450,0,5,16.8
intersection97,21,2450,0,0,0.0
intersection109,21,2450,0,12,33.96
intersection141,22,2556,0,0,0.0
intersection133,22,2557,0,0,0.0
intersection33,22,2566,0,16,7.88
intersection35,22,2566,0,11,12.14
intersection40,22,2566,0,14,27.93
intersection44,22,2566,0,6,1.58
intersection97,22,2566,0,1,28.0
intersection109,22,2566,0,9,6.56
intersection141,23,2672,0,0,0.0
intersection133,23,2673,0,0,0.0
intersection33,23,2683,0,12,20.0
intersection35,23,2683,0,12,18.38
intersection40,23,2683,0,5,6.0
intersection44,23,2683,0,6,4.42
intersection97,23,2683,0,3,74.83
intersection109,23,2683,0,15,7.63
intersection141,24,2788,0,0,0.0
intersection133,24,2789,0,0,0.0
intersection33,24,2799,0,12,9.42
intersection35,24,2799,0,24,22.48
intersection40,24,2799,0,14,22.39
intersection44,24,2799,0,8,5.25
intersection97,24,2799,0,1,0.0
intersection109,24,2799,0,8,10.69
intersection141,25,2904,0,0,0.0
intersection133,25,2905,0,0,0.0
intersection33,25,2916,0,20,18.05
intersection35,25,2916,0,10,26.3
intersection40,25,2916,0,7,9.57
intersection44,25,2916,0,8,28.31
intersection97,25,2916,0,4,0.0
intersection109,25,2916,0,11,15.86
intersection141,26,3020,0,0,0.0
intersection133,26,3021,0,0,0.0
intersection33,26,3032,0,8,0.0
intersection35,26,3032,0,8,4.63
intersection40,26,3032,0,9,27.72
intersection44,26,3032,0,7,5.5
intersection97,26,3032,0,1,0.0
intersection109,26,3032,0,12,13.46
intersection141,27,3136,0,0,0.0
intersection133,27,3137,0,0,0.0
intersection33,27,3149,0,19,36.45
intersection35,27,3149,0,14,40.39
intersection40,27,3149,0,9,4.06
intersection44,27,3149,0,7,31.36
intersection97,27,3149,0,0,0.0
intersection109,27,3149,0,5,0.0
intersection141,28,3252,0,0,0.0
intersection133,28,3253,0,0,0.0
intersection33,28,3265,0,17,0.65
intersection35,28,3265,0,13,40.23
intersection40,28,3265,0,13,24.12
intersection44,28,3265,0,5,16.6
intersection97,28,3265,0,0,0.0
intersection109,28,3265,0,14,27.18
intersection141,29,3368,0,0,0.0
intersection133,29,3369,0,0,0.0
intersection33,29,3382,0,14,30.25
intersection35,29,3382,0,5,13.1
intersection40,29,3382,0,11,20.14
intersection44,29,3382,0,1,0.0
intersection97,29,3382,0,0,0.0
intersection109,29,3382,0,4,0.0
intersection141,30,3484,0,0,0.0
intersection133,30,3485,0,0,0.0
intersection33,30,3498,0,23,9.11
intersection35,30,3498,0,11,24.59
intersection40,30,3498,0,25,15.92
intersection44,30,3498,0,4,2.13
intersection97,30,3498,0,1,46.0
intersection109,30,3498,0,12,35.67
