'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection35,9,1052,0,7,8.07
intersection40,9,1052,0,10,9.4
intersection44,9,1052,0,5,6.2
intersection109,9,1052,0,13,10.88
intersection133,10,1164,0,0,0.0
intersection141,10,1164,0,0,0.0
intersection97,10,1168,0,2,41.25
intersection33,10,1168,0,7,17.29
intersection35,10,1168,0,14,30.82
intersection40,10,1168,0,18,17.64
intersection44,10,1168,0,4,16.13
intersection109,10,1168,0,9,14.28
intersection133,11,1280,0,0,0.0
intersection141,11,1280,0,0,0.0
intersection97,11,1284,0,0,0.0
intersection33,11,1285,0,18,44.19
intersection35,11,1285,0,7,17.71
intersection40,11,1285,0,7,13.14
intersection44,11,1285,0,6,5.0
intersection109,11,1285,0,6,9.5
intersection133,12,1396,0,0,0.0
intersection141,12,1396,0,0,0.0
intersection97,12,1401,0,2,45.25
intersection33,12,1401,0,13,6.31
intersection35,12,1401,0,17,44.15
intersection40,12,1401,0,15,16.8
intersection44,12,1401,0,5,18.9
intersection109,12,1401,0,13,22.88
intersection133,13,1512,0,0,0.0
intersection141,13,1512,0,0,0.0
intersection97,13,1517,0,0,0.0
intersection33,13,1518,0,18,31.53
intersection35,13,1518,0,12,7.04
intersection40,13,1518,0,7,9.71
intersection44,13,1518,0,3,7.5
intersection109,13,1518,0,3,18.83
intersection133,14,1628,0,0,0.0
intersection141,14,1628,0,0,0.0
intersection97,14,1634,0,7,31.5
intersection33,14,1634,0,23,8.89
intersection35,14,1634,0,16,35.56
intersection40,14,1634,0,13,15.58
intersection44,14,1634,0,10,11.75
intersection109,14,1634,0,17,19.59
intersection133,15,1744,0,0,0.0
intersection141,15,1744,0,0,0.0
intersection97,15,1750,0,2,16.5
intersection33,15,1751,0,30,36.58
intersection35,15,1751,0,12,19.92
intersection40,15,1751,0,6,6.75
intersection44,15,1751,0,13,2.38
intersection109,15,1751,0,7,14.64
intersection133,16,1860,0,0,0.0
intersection141,16,1860,0,0,0.0
intersection97,16,1867,0,2,0.0
intersection33,16,1867,0,13,4.0
intersection35,16,1867,0,14,39.14
intersection40,16,1867,0,19,29.71
intersection44,16,1867,0,9,40.5
intersection109,16,1867,0,13,22.42
intersection133,17,1976,0,0,0.0
intersection141,17,1976,0,0,0.0
intersection97,17,1983,0,0,0.0
intersection33,17,1984,0,21,41.29
intersection35,17,1984,0,16,42.25
intersection40,17,1984,0,10,0.65
intersection44,17,1984,0,5,0.0
intersection109,17,1984,0,5,16.7
intersection133,18,2092,0,0,0.0
intersection141,18,2092,0,0,0.0
intersection97,18,2099,0,0,0.0
intersection33,18,2100,0,16,5.53
intersection35,18,2100,0,9,18.61
intersection40,18,2100,0,15,23.2
intersection44,18,2100,0,4,25.0
intersection109,18,2100,0,10,50.3
intersection133,19,2208,0,0,0.0
intersection141,19,2208,0,0,0.0
intersection97,19,2216,0,4,17.13
intersection33,19,2217,0,23,31.11
intersection35,19,2217,0,11,31.05
intersection40,19,2217,0,11,8.36
intersection44,19,2217,0,2,0.0
intersection109,19,2217,0,6,4.75
intersection133,20,2324,0,0,0.0
intersection141,20,2324,0,0,0.0
intersection97,20,2332,0,1,0.0
intersection33,20,2333,0,26,18.54
intersection35,20,2333,0,11,45.14
intersection40,20,2333,0,4,10.63
intersection44,20,2333,0,9,2.11
intersection109,20,2333,0,15,46.87
intersection133,21,2440,0,0,0.0
intersection141,21,2440,0,0,0.0
intersection97,21,2449,0,1,39.5
intersection33,21,2450,0,9,17.17
intersection35,21,2450,0,10,50.9
intersection40,21,2450,0,18,31.56
intersection44,21,2450,0,5,2.4
intersection109,21,2450,0,11,6.64
intersection133,22,2556,0,0,0.0
intersection141,22,2556,0,0,0.0
intersection97,22,2565,0,3,0.0
intersection33,22,2566,0,9,17.83
intersection35,22,2566,0,12,31.88
intersection40,22,2566,0,7,3.21
intersection44,22,2566,0,6,19.42
intersection109,22,2566,0,12,36.54
intersection133,23,2672,0,0,0.0
intersection141,23,2672,0,0,0.0
intersection97,23,2682,0,0,0.0
intersection33,23,2683,0,18,30.14
intersection35,23,2683,0,11,20.23
intersection40,23,2683,0,16,34.5
intersection44,23,2683,0,7,11.71
intersection109,23,2683,0,5,8.8
intersection133,24,2788,0,0,0.0
intersection141,24,2788,0,0,0.0
intersection97,24,2798,0,1,0.0
intersection33,24,2799,0,19,12.29
intersection35,24,2799,0,17,24.41
intersection40,24,2799,0,7,6.64
intersection44,24,2799,0,7,7.14
intersection109,24,2799,0,17,36.97
intersection133,25,2904,0,0,0.0
intersection141,25,2904,0,0,0.0
intersection97,25,2914,0,1,42.5
intersection33,25,2916,0,10,2.5
intersection35,25,2916,0,8,2.44
intersection40,25,2916,0,19,33.61
intersection44,25,2916,0,5,18.5
intersection109,25,2916,0,9,0.06
intersection133,26,3020,0,0,0.0
intersection141,26,3020,0,0,0.0
intersection97,26,3031,0,3,0.17
intersection33,26,3032,0,17,24.79
intersection35,26,3032,0,11,32.09
intersection40,26,3032,0,6,11.33
intersection44,26,3032,0,8,5.63
intersection109,26,3032,0,6,36.25
intersection133,27,3136,0,0,0.0
intersection141,27,3136,0,0,0.0
intersection97,27,3147,0,2,0.0
intersection33,27,3149,0,21,7.88
intersection35,27,3149,0,12,17.25
intersection40,27,3149,0,12,13.83
intersection44,27,3149,0,6,3.58
intersection109,27,3149,0,10,23.55
intersection133,28,3252,0,0,0.0
intersection141,28,3252,0,0,0.0
intersection97,28,3264,0,1,0.0
intersection33,28,3265,0,19,2.05
intersection35,28,3265,0,12,42.17
intersection40,28,3265,0,12,2.08
intersection44,28,3265,0,8,14.69
intersection109,28,3265,0,4,1.88
intersection133,29,3368,0,0,0.0
intersection141,29,3368,0,0,0.0
intersection97,29,3380,0,0,0.0
intersection33,29,3382,0,14,25.04
intersection35,29,3382,0,13,25.12
intersection40,29,3382,0,18,32.06
intersection44,29,3382,0,6,0.08
intersection109,29,3382,0,8,30.31
intersection133,30,3484,0,0,0.0
intersection141,30,3484,0,0,0.0
intersection97,30,3497,0,3,49.83
intersection33,30,3498,0,11,6.18
intersection35,30,3498,0,11,18.86
intersection40,30,3498,0,7,20.07
intersection44,30,3498,0,10,1.65
intersection109,30,3498,0,8,1.81
intersection133,31,3600,0,0,0.0
intersection141,31,3600,0,0,0.0
