'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection40,9,1052,0,6,3.5
intersection44,9,1052,0,8,12.88
intersection97,9,1052,0,5,8.8
intersection109,9,1052,0,14,21.18
intersection141,10,1164,0,0,0.0
intersection133,10,1164,0,0,0.0
intersection33,10,1168,0,15,14.5
intersection35,10,1168,0,11,31.27
intersection40,10,1168,0,24,22.85
intersection44,10,1168,0,10,6.5
intersection97,10,1168,0,2,9.75
intersection109,10,1168,0,7,23.29
intersection141,11,1280,0,0,0.0
intersection133,11,1280,0,0,0.0
intersection33,11,1285,0,17,7.56
intersection35,11,1285,0,16,38.84
intersection40,11,1285,0,14,12.82
intersection44,11,1285,0,10,8.9
intersection97,11,1285,0,1,70.0
intersection109,11,1285,0,8,4.13
intersection141,12,1396,0,1,19.0
intersection133,12,1396,0,0,0.0
intersection97,12,1401,0,1,0.0
intersection33,12,1401,0,20,20.33
intersection35,12,1401,0,13,18.38
intersection40,12,1401,0,10,17.55
intersection44,12,1401,0,7,20.43
intersection109,12,1401,0,9,10.39
intersection133,13,1512,0,0,0.0
intersection141,13,1512,0,0,0.0
intersection97,13,1517,0,3,6.67
intersection33,13,1518,0,24,7.21
intersection35,13,1518,0,13,54.12
intersection40,13,1518,0,27,17.89
intersection44,13,1518,0,8,1.13
intersection109,13,1518,0,10,27.35
intersection133,14,1628,0,0,0.0
intersection141,14,1628,0,0,0.0
intersection97,14,1634,0,2,0.0
intersection33,14,1634,0,24,19.02
intersection35,14,1634,0,19,28.66
intersection40,14,1634,0,10,4.8
intersection44,14,1634,0,5,2.4
intersection109,14,1634,0,7,30.29
intersection141,15,1744,0,0,0.0
intersection133,15,1745,0,0,0.0
intersection97,15,1750,0,0,0.0
intersection33,15,1751,0,18,7.14
intersection35,15,1751,0,11,48.77
intersection40,15,1751,0,18,19.92
intersection44,15,1751,0,6,22.33
intersection109,15,1751,0,11,40.68
intersection141,16,1860,0,0,0.0
intersection133,16,1861,0,0,0.0
intersection97,16,1867,0,0,0.0
intersection33,16,1867,0,19,12.39
intersection35,16,1867,0,15,25.6
intersection40,16,1867,0,13,16.77
intersection44,16,1867,0,15,20.4
intersection109,16,1867,0,6,14.5
intersection141,17,1976,0,0,0.0
intersection133,17,1977,0,0,0.0
intersection97,17,1983,0,7,36.07
intersection33,17,1984,0,21,5.81
intersection35,17,1984,0,17,22.26
intersection40,17,1984,0,13,15.15
intersection44,17,1984,0,8,1.06
intersection109,17,1984,0,13,18.12
intersection141,18,2092,0,0,0.0
intersection133,18,2093,0,0,0.0
intersection97,18,2100,0,1,0.0
intersection33,18,2100,0,15,8.67
intersection35,18,2100,0,12,29.83
intersection40,18,2100,0,13,9.81
intersection44,18,2100,0,8,3.88
intersection109,18,2100,0,6,3.75
intersection141,19,2208,0,1,29.5
intersection133,19,2209,0,0,0.0
intersection97,19,2216,0,3,33.33
intersection33,19,2217,0,26,11.52
intersection35,19,2217,0,10,51.9
intersection40,19,2217,0,14,10.89
intersection44,19,2217,0,11,13.77
intersection109,19,2217,0,15,23.33
intersection133,20,2325,0,0,0.0
intersection141,20,2325,0,0,0.0
intersection97,20,2333,0,2,57.0
intersection33,20,2333,0,14,4.21
intersection35,20,2333,0,24,32.31
intersection40,20,2333,0,15,5.07
intersection44,20,2333,0,8,7.56
intersection109,20,2333,0,7,17.0
intersection133,21,2441,0,0,0.0
intersection141,21,2441,0,0,0.0
intersection97,21,2449,0,1,10.5
intersection33,21,2450,0,20,27.1
intersection35,21,2450,0,19,26.66
intersection40,21,2450,0,22,18.32
intersection44,21,2450,0,10,1.0
intersection109,21,2450,0,5,14.0
intersection133,22,2557,0,0,0.0
intersection141,22,2557,0,0,0.0
intersection97,22,2566,0,0,0.0
intersection33,22,2566,0,21,15.62
intersection35,22,2566,0,14,30.43
intersection40,22,2566,0,9,11.67
intersection44,22,2566,0,9,7.61
intersection109,22,2566,0,13,56.15
intersection133,23,2673,0,0,0.0
intersection141,23,2673,0,0,0.0
intersection97,23,2682,0,7,53.93
intersection33,23,2683,0,16,16.19
intersection35,23,2683,0,17,32.65
intersection40,23,2683,0,12,12.13
intersection44,23,2683,0,5,5.5
intersection109,23,2683,0,9,12.72
intersection133,24,2789,0,0,0.0
intersection141,24,2789,0,1,0.0
intersection97,24,2799,0,4,3.75
intersection33,24,2799,0,24,17.06
intersection35,24,2799,0,12,16.5
intersection40,24,2799,0,13,18.08
intersection44,24,2799,0,10,1.4
intersection109,24,2799,0,17,33.74
intersection133,25,2905,0,0,0.0
intersection141,25,2906,0,1,0.0
intersection97,25,2915,0,0,0.0
intersection33,25,2916,0,26,22.87
intersection35,25,2916,0,17,34.35
intersection40,25,2916,0,17,17.03
intersection44,25,2916,0,10,11.5
intersection109,25,2916,0,6,27.83
intersection133,26,3021,0,0,0.0
intersection141,26,3022,0,0,0.0
intersection97,26,3032,0,0,0.0
intersection33,26,3032,0,19,7.21
intersection35,26,3032,0,10,27.2
intersection40,26,3032,0,10,18.6
intersection44,26,3032,0,5,8.3
intersection109,26,3032,0,15,15.2
intersection133,27,3137,0,0,0.0
intersection141,27,3138,0,0,0.0
intersection97,27,3148,0,4,38.5
intersection33,27,3149,0,25,25.72
intersection35,27,3149,0,11,48.82
intersection40,27,3149,0,18,20.19
intersection44,27,3149,0,9,20.33
intersection109,27,3149,0,10,7.6
intersection133,28,3253,0,0,0.0
intersection141,28,3254,0,0,0.0
intersection97,28,3265,0,0,0.0
intersection33,28,3265,0,22,12.11
intersection35,28,3265,0,22,30.57
intersection40,28,3265,0,13,24.0
intersection44,28,3265,0,7,7.43
intersection109,28,3265,0,4,23.5
intersection133,29,3369,0,0,0.0
intersection141,29,3370,0,0,0.0
intersection97,29,3381,0,1,0.0
intersection33,29,3382,0,20,9.2
intersection35,29,3382,0,19,28.61
intersection40,29,3382,0,13,17.5
intersection44,29,3382,0,9,35.61
intersection109,29,3382,0,13,5.58
intersection133,30,3485,0,0,0.0
intersection141,30,3486,0,0,0.0
intersection97,30,3498,0,0,0.0
intersection33,30,3498,0,18,11.69
intersection35,30,3498,0,17,21.82
intersection40,30,3498,0,11,7.86
intersection44,30,3498,0,10,6.5
intersection109,30,3498,0,9,7.44
