'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection109,26,3032,0,10,12.3
intersection141,27,3136,0,0,0.0
intersection133,27,3137,0,0,0.0
intersection33,27,3149,0,20,12.63
intersection35,27,3149,0,15,42.37
intersection40,27,3149,0,8,12.13
intersection44,27,3149,0,5,0.0
intersection97,27,3149,0,0,0.0
intersection109,27,3149,0,13,11.23
intersection141,28,3252,0,0,0.0
intersection133,28,3253,0,0,0.0
intersection33,28,3265,0,16,6.41
intersection35,28,3265,0,15,18.03
intersection40,28,3265,0,3,7.17
intersection44,28,3265,0,2,0.0
intersection97,28,3265,0,3,74.5
intersection109,28,3265,0,6,3.42
intersection141,29,3368,0,0,0.0
intersection133,29,3369,0,0,0.0
intersection33,29,3382,0,16,16.91
intersection35,29,3382,0,8,25.31
intersection40,29,3382,0,15,14.1
intersection44,29,3382,0,12,27.21
intersection97,29,3382,0,3,40.67
intersection109,29,3382,0,8,31.38
intersection141,30,3484,0,0,0.0
intersection133,30,3485,0,0,0.0
intersection33,30,3498,0,16,5.56
intersection35,30,3498,0,12,26.0
intersection40,30,3498,0,6,11.42
intersection44,30,3498,0,8,2.0
intersection97,30,3498,0,0,0.0
intersection109,30,3498,0,6,5.42
