'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection133,17,1976,0,0,0.0
intersection141,17,1976,0,0,0.0
intersection97,17,1983,0,2,0.0
intersection33,17,1984,0,22,2.66
intersection35,17,1984,0,11,25.68
intersection40,17,1984,0,16,14.69
intersection44,17,1984,0,10,11.3
intersection109,17,1984,0,9,10.17
intersection133,18,2092,0,0,0.0
intersection141,18,2092,0,0,0.0
intersection97,18,2100,0,8,10.5
intersection33,18,2100,0,21,17.21
intersection35,18,2100,0,17,46.35
intersection40,18,2100,0,16,9.41
intersection44,18,2100,0,8,6.88
intersection109,18,2100,0,10,18.3
intersection133,19,2208,0,0,0.0
intersection141,19,2208,0,0,0.0
intersection97,19,2216,0,2,24.0
intersection33,19,2217,0,27,2.67
intersection35,19,2217,0,12,30.5
intersection40,19,2217,0,12,24.08
intersection44,19,2217,0,14,5.36
intersection109,19,2217,0,10,11.6
intersection133,20,2324,0,0,0.0
intersection141,20,2324,0,0,0.0
intersection97,20,2333,0,1,12.5
intersection33,20,2333,0,11,3.45
intersection35,20,2333,0,15,21.83
intersection40,20,2333,0,8,13.56
intersection44,20,2333,0,7,17.36
intersection109,20,2333,0,9,10.22
intersection133,21,2440,0,0,0.0
intersection141,21,2440,0,0,0.0
intersection97,21,2449,0,0,0.0
intersection33,21,2450,0,17,48.03
intersection35,21,2450,0,23,35.87
intersection40,21,2450,0,18,13.89
intersection44,21,2450,0,12,4.38
intersection109,21,2450,0,5,13.3
intersection133,22,2556,0,0,0.0
intersection141,22,2556,0,0,0.0
intersection97,22,2566,0,3,45.0
intersection33,22,2566,0,18,2.67
intersection35,22,2566,0,8,56.13
intersection40,22,2566,0,6,9.67
intersection44,22,2566,0,6,0.08
intersection109,22,2566,0,12,26.92
intersection133,23,2672,0,0,0.0
intersection141,23,2672,0,0,0.0
intersection97,23,2682,0,1,15.0
intersection33,23,2683,0,24,23.81
intersection35,23,2683,0,20,31.9
intersection40,23,2683,0,10,12.55
intersection44,23,2683,0,6,5.58
intersection109,23,2683,0,12,12.67
intersection133,24,2788,0,0,0.0
intersection141,24,2788,0,0,0.0
intersection97,24,2799,0,4,51.13
intersection33,24,2799,0,16,12.78
intersection35,24,2799,0,20,41.0
intersection40,24,2799,0,8,2.38
intersection44,24,2799,0,8,11.38
intersection109,24,2799,0,10,19.1
intersection133,25,2904,0,0,0.0
intersection141,25,2904,0,0,0.0
intersection97,25,2915,0,1,0.0
intersection33,25,2916,0,19,11.45
intersection35,25,2916,0,11,38.59
intersection40,25,2916,0,19,31.97
intersection44,25,2916,0,12,4.33
intersection109,25,2916,0,9,9.33
intersection133,26,3020,0,0,0.0
intersection141,26,3020,0,0,0.0
intersection97,26,3032,0,1,0.0
intersection33,26,3032,0,26,8.65
intersection35,26,3032,0,16,28.53
intersection40,26,3032,0,9,3.22
intersection44,26,3032,0,8,13.56
intersection109,26,3032,0,13,19.58
intersection133,27,3136,0,0,0.0
intersection141,27,3136,0,0,0.0
intersection97,27,3148,0,2,84.5
intersection33,27,3149,0,23,4.37
intersection35,27,3149,0,16,28.19
intersection40,27,3149,0,14,19.21
intersection44,27,3149,0,8,9.13
intersection109,27,3149,0,5,12.0
intersection133,28,3252,0,0,0.0
intersection141,28,3252,0,0,0.0
intersection97,28,3265,0,0,0.0
intersection33,28,3265,0,19,7.5
intersection35,28,3265,0,16,29.78
intersection40,28,3265,0,10,3.95
intersection44,28,3265,0,11,19.14
intersection109,28,3265,0,15,16.33
intersection133,29,3368,0,0,0.0
intersection141,29,3368,0,0,0.0
intersection97,29,3381,0,2,77.25
intersection33,29,3382,0,18,15.5
intersection35,29,3382,0,14,30.39
intersection40,29,3382,0,18,9.75
intersection44,29,3382,0,7,2.64
intersection109,29,3382,0,6,24.58
intersection133,30,3484,0,0,0.0
intersection141,30,3484,0,0,0.0
intersection97,30,3498,0,1,34.5
intersection33,30,3498,0,21,19.98
intersection35,30,3498,0,6,47.08
intersection40,30,3498,0,14,15.46
intersection44,30,3498,0,8,15.94
intersection109,30,3498,0,8,12.38
intersection133,31,3600,0,0,0.0
intersection141,31,3600,0,0,0.0
