'Intersection_Name,Cycle,Time_Seconds,Queue_Length,Throughput_per_Cycle,Average_Delay'
intersection40,28,3265,0,18,20.78
intersection44,28,3265,0,8,4.44
intersection109,28,3265,0,18,45.03
intersection141,29,3368,0,0,0.0
intersection133,29,3371,0,0,0.0
intersection97,29,3381,0,1,0.0
intersection33,29,3382,0,24,9.02
intersection35,29,3382,0,14,39.57
intersection40,29,3382,0,10,11.2
intersection44,29,3382,0,9,1.89
intersection109,29,3382,0,7,9.43
intersection141,30,3484,0,0,0.0
intersection133,30,3487,0,0,0.0
intersection97,30,3497,0,3,17.17
intersection33,30,3498,0,23,32.74
intersection35,30,3498,0,13,28.5
intersection40,30,3498,0,8,29.5
intersection44,30,3498,0,9,19.83
intersection109,30,3498,0,12,34.42
